ac_year,district_cd,District,Budget_district_seq,block_cd_1,Block_Name,MNC_SR,MNC_Desc,block_cd_2,vill_ward_cd,Village_Name,cluster_cd,Cluster_Name,udise_sch_code,school_name,address,pincode,Establishment,sch_loc_r_u,sch_category_id,School_category,sch_type,sch_mgmt_id,Mgt_desc,state_mgt_3,state_mgt_4,class_frm,class_to,medinstr1,medium_desc,medium_state,medinstr2,medinstr3,medinstr4,latitude,longitude,ppsec_yn,stdcode,mobile,stdcode_resp,phone_resp,mobile_resp,website,email,resp_name,cwsn_sch_yn,shift_sch_yn,resi_sch_type,resi_sch_type_Desc,minority_yn,minority_type,Minority_desc,anganwadi_yn,anganwadi_code,anganwadi_stu_b,anganwadi_stu_g,anganwadi_tch_trained,board_sec,Board_Desc_Sec,board_sec_no,board_sec_oth,board_hsec,Board_Hseco_Desc,board_hsec_no,board_hsec_oth,prevoc_yn,eduvoc_yn,cpp_b,cpp_g,cpp_t,c1_b,c1_g,c1_t,c2_b,c2_g,c2_t,c3_b,c3_g,c3_t,c4_b,c4_g,c4_t,c5_b,c5_g,c5_t,c6_b,c6_g,c6_t,c7_b,c7_g,c7_t,c8_b,c8_g,c8_t,c9_b,c9_g,c9_t,c10_b,c10_g,c10_t,c11_b,c11_g,c11_t,c12_b,c12_g,c12_t,c1to5b,c1to5g,c1to5t,c6to8b,c6to8g,c6to8t,c1to8b,c1to8g,c1to8t,c9to10b,c9to10g,c9to10t,c11to12b,c11to12g,c11to12t,c9to12b,c9to12g,c9to12t,c1to12b,c1to12g,c1to12t,Enr_range_school_grant
2020-21,2736,Palghar,24,273618,Vikramgad,0,ZP,273618,273618041,VEHELPADA,2736180006,DOLHARI KHURD,27361804102,"Z. P. SCHOOL, VEHELPADA","zp school vehelpada,kendra-dolhari khurd,tal-vikramgad,dist-palghar",401605,1952,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,9,10,Marathi,01 Marathi,0,0,0,19.852324,73.104665,2,,9764592423,,,9309844206,,,tukaram yashwant kamadi,2,2,0,Not Applicable,2,0,Not Applicable,1,27517310614,25,27,1,2,State Board,1803026,,0,Null,,,2,2,0,0,0,10,9,19,6,16,22,7,8,15,9,8,17,16,9,25,27,33,60,18,28,46,17,21,38,34,23,57,0,0,0,0,0,0,0,0,0,48,50,98,62,82,144,110,132,242,34,23,57,0,0,0,34,23,57,144,155,299,251 to 1000
2020-21,2736,Palghar,24,273618,Vikramgad,0,ZP,273618,273618027,KEGAVE,2736180004,DADADE,27361802702,"Z. P. SCHOOL,KEGAVE",at kegava po dadade tq vikramgad dist pALGHAR,401605,1954,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,19.850117,73.075112,2,,9503796622,,,9082364228,,zkegve@gmail.com,ramchandra chandrya boba,2,2,0,Not Applicable,2,0,Not Applicable,1,27517310822,48,55,2,2,State Board,S-1803028-1,,0,Null,,,2,1,0,0,0,10,13,23,6,11,17,19,8,27,15,9,24,3,8,11,34,26,60,15,18,33,15,21,36,20,13,33,28,23,51,0,0,0,0,0,0,53,49,102,64,65,129,117,114,231,48,36,84,0,0,0,48,36,84,165,150,315,251 to 1000
2020-21,2736,Palghar,24,273618,Vikramgad,0,ZP,273618,273618021,KURZE,2736180003,CHINCHGHAR,27361802104,S. ASHRAM DHANGADIPADA,"Dhagadi pada, p.o. kurnze tal.vikramgad",401605,1978,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,19.760013,73.021492,2,,9421545658,,,9421545658,,kurnzeashram@gmail.com,Manohar Balkrishna Patil,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,s1803019,,0,Null,,,2,2,0,0,0,17,11,28,20,19,39,21,21,42,23,26,49,30,46,76,44,60,104,37,37,74,44,46,90,39,42,81,41,38,79,0,0,0,0,0,0,111,123,234,125,143,268,236,266,502,80,80,160,0,0,0,80,80,160,316,346,662,251 to 1000
2020-21,2736,Palghar,24,273618,Vikramgad,0,ZP,273618,273618010,BHOPOLI,2736180002,BHOPOLI,27361801003,SHASKIYA A. BHOPOLI,"BHOPOLI, TAL. VIKRAMGAD, PALGHAR",401403,1976,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,19.769307,72.990386,2,,9970519212,,,9970519212,,bhopolihm@gmail.com,P D Atkari,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,1803007,,2,State Board,1803009,,2,2,0,0,0,22,11,33,13,23,36,18,20,38,28,25,53,39,22,61,51,44,95,49,32,81,33,47,80,47,40,87,34,45,79,41,53,94,39,37,76,120,101,221,133,123,256,253,224,477,81,85,166,80,90,170,161,175,336,414,399,813,251 to 1000
2020-21,2736,Palghar,24,273618,Vikramgad,0,ZP,273618,273618005,KAVALE,2736180001,BASTE,27361800502,ASHRAM SCHOOL KAVALE,At.Government Ashram School Kawale Block-Vikramgad Dist-Palghar,421303,1974,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,19.702272,73.112616,2,,9260322235,,,9260322235,,gsaskawale@yahoo.com,Ravindra Shantaram Thakare,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,S1803013,,2,State Board,J103010,,2,1,0,0,0,10,8,18,17,12,29,17,18,35,18,16,34,23,18,41,28,32,60,28,21,49,44,26,70,42,28,70,39,24,63,46,32,78,17,15,32,85,72,157,100,79,179,185,151,336,81,52,133,63,47,110,144,99,243,329,250,579,251 to 1000
2020-21,2736,Palghar,24,273617,Vasai,0,ZP,273617,273617110,WARD NO.6,2736170013,VIRAR,27361711010,Z.P.AAMACHISHALA N. HIN. VIDYA,"P P Marge, Pushpa Nagar, Virar west, 401303",401303,1964,2,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,4,Hindi,03 Hindi,0,0,0,19.453057,72.809659,2,,9890074236,,,9890074236,,vnsingh2310@gmail.com,Vibutiarayan Rajnath Singh,2,1,0,Not Applicable,2,0,Not Applicable,1,27517290313,3,2,1,2,State Board,1808271,,0,Null,,,2,2,0,0,0,12,12,24,13,8,21,20,23,43,12,16,28,18,12,30,19,13,32,30,21,51,22,24,46,32,28,60,17,27,44,0,0,0,0,0,0,75,71,146,71,58,129,146,129,275,49,55,104,0,0,0,49,55,104,195,184,379,251 to 1000
2020-21,2736,Palghar,24,273617,Vasai,0,ZP,273617,273617077,PELHAR,2736170009,PELHAR,27361707704,"Z. P. SCHOOL, PELHAR",Z P School Highway Near National Highway,401208,1936,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,9,10,Marathi,01 Marathi,0,0,0,19.441678,72.878922,2,,7798333948,,,8097918966,,zppelhar1936@gmail.com,Jospin Gonsalo Tuscano,2,1,0,Not Applicable,2,0,Not Applicable,1,27517290815,23,17,1,2,State Board,0,,0,Null,,,2,2,0,0,0,10,6,16,27,22,49,18,33,51,23,26,49,41,51,92,48,64,112,50,52,102,45,47,92,19,16,35,0,0,0,0,0,0,0,0,0,119,138,257,143,163,306,262,301,563,19,16,35,0,0,0,19,16,35,281,317,598,251 to 1000
2020-21,2736,Palghar,24,273617,Vasai,0,ZP,273617,273617058,SAKAVAR,2736170006,KHANIVADE,27361705801,"Z. P. SCHOOL, BHAROL","BHAROL, PO - KHANIVADE, TAL - VASAI, DIST - PALGHAR",401303,1960,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,9,10,Marathi,01 Marathi,0,0,0,19.567512,72.91657,2,,7276815257,,,7276815257,,zpschoolbharol@gmail.com,MANOJ MUKUND RAUT,2,2,0,Not Applicable,2,0,Not Applicable,1,27665300721,18,16,1,2,State Board,0,,0,Null,,,2,2,0,0,0,11,10,21,12,12,24,9,17,26,11,9,20,20,14,34,20,26,46,14,15,29,17,19,36,16,12,28,0,0,0,0,0,0,0,0,0,63,62,125,51,60,111,114,122,236,16,12,28,0,0,0,16,12,28,130,134,264,251 to 1000
2020-21,2736,Palghar,24,273617,Vasai,0,ZP,273617,273617047,KAMAN,2736170005,KAMAN,27361704704,"Z. P. SCHOOL, KAMAN MARATHI",AT PO KAMAN TAL VASAI DIST PALGHAR,401208,1906,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,19.357079,72.907639,2,,7798583572,,,9730345984,,zpschoolkamanmarathi@gmail.com,MAHENDRA NANA SHINDE,2,1,0,Not Applicable,2,0,Not Applicable,1,27517300101,47,42,1,2,State Board,S1808270,,0,Null,,,2,2,0,0,0,10,7,17,18,20,38,22,18,40,18,22,40,46,50,96,82,75,157,89,78,167,64,61,125,57,75,132,35,49,84,0,0,0,0,0,0,114,117,231,235,214,449,349,331,680,92,124,216,0,0,0,92,124,216,441,455,896,251 to 1000
2020-21,2736,Palghar,24,273617,Vasai,0,ZP,273617,273617014,BHATANE,2736170002,BHATANE,27361701401,PO. BE. A. S. BELWADI,govt.asharam school bhatane ,401303,1979,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,19.507599,72.925081,2,,9881388582,,,9881388582,,hmbhatane@gmail.com,Anjali Shrirao,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,18.08.041,,2,State Board,18.08.035,,2,1,0,0,0,2,5,7,1,3,4,3,7,10,5,7,12,15,10,25,37,20,57,23,22,45,36,29,65,49,36,85,37,26,63,46,38,84,17,26,43,26,32,58,96,71,167,122,103,225,86,62,148,63,64,127,149,126,275,271,229,500,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613046,SAGARSHET,2736130008,UDHAWA MARATHI,27361304601,"GOVT.HIGH ASHARAM SCHOOL, UDHAWA",at post udhawa tal talasari didt palghar pin 401606,401606,1989,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,19,0,0,20.088495,72.990372,2,,8983529489,,,8983529489,,hmudhawa@gmail.com,Avinash Ratna Bhurkud,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,18.05.019,,2,State Board,18.05.019,,2,1,0,0,0,5,16,21,39,32,71,32,39,71,27,25,52,27,28,55,28,30,58,28,26,54,33,37,70,46,41,87,26,38,64,44,59,103,0,0,0,130,140,270,89,93,182,219,233,452,72,79,151,44,59,103,116,138,254,335,371,706,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613042,AWARGOAN,2736130010,ZARI PATILPADA,27361304202,Z.P.SCHOOL KAWADA  THAKARPADA,Kawada Thakar pada Ta . Talasari Dist.Palghar,401606,1947,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,4,19,0,20.116717,72.885869,2,,9764196564,,,9421625915,,navindhodi123@gmail.com,Navin Dhodi,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200123,52,47,1,2,State Board,18.05.037,,0,Null,,,1,1,0,0,0,17,16,33,18,20,38,21,25,46,8,13,21,19,11,30,71,57,128,38,49,87,45,44,89,53,39,92,23,23,46,0,0,0,0,0,0,83,85,168,154,150,304,237,235,472,76,62,138,0,0,0,76,62,138,313,297,610,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613040,PATILPADA,2736130006,VASA AARSIPADA,27361304001,Z.P.SCHOOL KARAJGAON PATILPADA,z.p.school karajgaon patilpada,401606,1949,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.095458,72.849612,2,,9970128263,,,9970128263,,zpskarajgoanpatilpada@gmail.com,SHRIKRUSHNA HARIBHAU PALVE,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200704,79,80,1,2,State Board,S1805035,,0,Null,,,2,2,0,0,0,17,20,37,21,27,48,21,24,45,23,28,51,18,16,34,20,21,41,24,23,47,35,38,73,42,35,77,25,26,51,0,0,0,0,0,0,100,115,215,79,82,161,179,197,376,67,61,128,0,0,0,67,61,128,246,258,504,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613036,PATILPADA,2736130004,TALASARI SHETKISHALA,27361303603,"Z.P.SCHOOL SHETKISHALA, TALASARI",AT.POST.TAL.TALASARI PATILPADA DIST.PALGHAR ,401606,1937,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.122323,72.921103,2,,8668616059,,,9637899266,,shetaki22@gmail.com,MRJIVAL RADKA BHOYE,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200108,136,117,1,2,State Board,180.05.039,,0,Null,,,2,2,0,0,0,11,8,19,21,9,30,9,11,20,15,8,23,8,6,14,45,38,83,44,46,90,47,33,80,44,29,73,14,18,32,0,0,0,0,0,0,64,42,106,136,117,253,200,159,359,58,47,105,0,0,0,58,47,105,258,206,464,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613033,VILATGAON,2736130002,GIRGAON AARAJPADA,27361303301,Z.P.SCHOOL DONGARI VILATPADA,At. post. Dongari vilatpada Tal. Talasari Dist. Palghar ,401606,2005,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.172764,72.876493,2,,7057857729,,,7057857729,,zpschooldongarivilatpada@gmail.com,CHANDRAKANT SHIVDAS PAWAR ,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200315,43,48,1,2,State Board,1805040,,0,Null,,,2,1,0,0,0,21,23,44,42,22,64,22,19,41,15,20,35,20,13,33,44,21,65,26,27,53,43,30,73,50,55,105,46,44,90,0,0,0,0,0,0,120,97,217,113,78,191,233,175,408,96,99,195,0,0,0,96,99,195,329,274,603,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613028,MASANGOAN,2736130003,KOCHAI VADIPADA,27361302802,Z.P.SCHOOL KOCHAI VADIPADA,"KOCHAI, TALASARI, PALGHAR",401606,1949,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.190228,72.94261,2,,7020426486,,,9373704239,,zpskochaivadipada@gmail.com,BHARAT RAMJI VARTHA ,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200417,13,23,1,2,State Board,18.05.041,,0,Null,,,2,2,0,0,0,17,13,30,14,12,26,15,13,28,11,15,26,19,9,28,46,50,96,36,26,62,35,43,78,42,65,107,19,24,43,0,0,0,0,0,0,76,62,138,117,119,236,193,181,374,61,89,150,0,0,0,61,89,150,254,270,524,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613027,SAVANE,2736130010,ZARI PATILPADA,27361302701,GOVT.HIGH ASHRAM SCHOOL SAVNE,Govt.Ashram School Savane Patilpada Tal.Talasari Dist.Palghar,401606,1972,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,20.105653,72.866472,2,0,9673666402,0,0,9673666402,,hmsavane@gmail.com,PANJABRAO VASANTRAO PATIL,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,S.18.05.002,,2,State Board,J.18.05.002,,2,1,0,0,0,14,16,30,20,16,36,20,20,40,16,16,32,24,10,34,43,19,62,48,12,60,51,17,68,73,19,92,42,14,56,42,27,69,31,7,38,94,78,172,142,48,190,236,126,362,115,33,148,73,34,107,188,67,255,424,193,617,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613022,UDHAWA,2736130008,UDHAWA MARATHI,27361302209,Z.P.SCHOOL UDHAWA MARATHI,AT UDHAWA  GAVTHAN PADA TAL- TALASRI ,401606,1948,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.09362,73.004102,1,2521,9673361958,2521,232023,9673361958,,zpschooludhawamarathi48@gmail.com,NARAYAN KESHAV SHINDE ,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200818,75,69,1,2,State Board,S1805038-1,,0,Null,,,2,1,0,0,0,16,14,30,16,6,22,23,21,44,29,22,51,25,26,51,48,64,112,42,42,84,53,59,112,83,121,204,58,74,132,0,0,0,0,0,0,109,89,198,143,165,308,252,254,506,141,195,336,0,0,0,141,195,336,393,449,842,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613017,VASA,2736130006,VASA AARSIPADA,27361301705,Z.P.SCHOOL VASA PATILPADA,Z P SCHOOL VASA PATILPADA TALUKA TALASARI DISTRICT PALGHAR,401606,1985,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.12318,72.836848,2,,7875052515,,,7875052515,,zpschoolvasapatilpada1985@gmail.com,SHANTARAM MAHADU KHARPADE,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200619,78,77,1,2,State Board,18.05.42,,0,Null,,,2,2,0,0,0,8,10,18,17,13,30,18,22,40,12,16,28,14,10,24,13,12,25,8,10,18,21,25,46,33,23,56,15,12,27,0,0,0,0,0,0,69,71,140,42,47,89,111,118,229,48,35,83,0,0,0,48,35,83,159,153,312,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613016,SAVROLI,2736130005,VARWADA BRAHMANPADA,27361301602,Z.P.SCHOOL SAVROLI DONGARIPADA,AT SAVROLI DONGRIPADA POST KOCHAI ,401606,1980,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.166411,72.919336,2,,9764605031,,,9764605031,,savrolidongri@gmail.com,RAMESH SHIDVA PATARA,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200406,22,32,1,2,State Board,S1805047,,0,Null,,,2,2,0,0,0,9,12,21,14,14,28,10,6,16,8,7,15,7,8,15,25,22,47,12,10,22,14,11,25,55,23,78,13,14,27,0,0,0,0,0,0,48,47,95,51,43,94,99,90,189,68,37,105,0,0,0,68,37,105,167,127,294,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613015,VARWADA,2736130005,VARWADA BRAHMANPADA,27361301501,"GOVT.HIGH ASHRAM SCHOOL,VARWADA","Govt.high aashram school varvada, tal. Talasari, Dist. Palghar.401606 ",401606,1979,1,3,Higher Secondary with grades 1 to 12,2,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,20.163389,72.906465,2,,9689823404,,,9689823404,,warvadaashram@gmail.com,Shrenik Balasaheb Patil,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,S18.05.005,,2,State Board,J 18.05.007,,1,1,0,0,0,0,46,46,0,46,46,0,46,46,0,42,42,0,49,49,0,65,65,0,60,60,0,58,58,0,99,99,0,90,90,0,157,157,0,77,77,0,229,229,0,183,183,0,412,412,0,189,189,0,234,234,0,423,423,0,835,835,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613013,SUTRAKAR,2736130005,VARWADA BRAHMANPADA,27361301308,"GOVT.HIGH ASHARAM SCHOOL,SUTRAKAR",SUTRAKAR KOKATPADA TA. TALASARI. DIST.  PALGHAR 401606,401606,1977,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.14169,72.936346,2,,9665387470,,,9665387470,,hmsutrakar12@gmail.com,MR. SACHIN KRISHNA MADANE,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,18.05.016,,0,Null,,,2,2,0,0,0,5,7,12,23,21,44,21,15,36,12,12,24,10,13,23,41,31,72,38,32,70,33,37,70,53,41,94,53,34,87,0,0,0,0,0,0,71,68,139,112,100,212,183,168,351,106,75,181,0,0,0,106,75,181,289,243,532,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613009,ANVIR,2736130003,KOCHAI VADIPADA,27361300902,Z.P.SCHOOL ANVIR  PATILPADA,TALASARI TQ- TALASARI ZILHA - PALGHAR,401606,1949,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.172143,72.956865,2,,9273483509,,,9096513430,,madhavkatakde2013@gmail.com,rajendra  gaba gadhri,2,2,0,Not Applicable,2,0,Not Applicable,1,25517200403,51,46,1,2,State Board,1805036,,0,Null,,,2,2,0,0,0,12,11,23,7,13,20,15,11,26,10,15,25,9,12,21,52,60,112,48,42,90,63,55,118,23,33,56,7,0,7,0,0,0,0,0,0,53,62,115,163,157,320,216,219,435,30,33,63,0,0,0,30,33,63,246,252,498,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613007,GIRGAON,2736130002,GIRGAON AARAJPADA,27361300707,"GOVT.HIGH ASHARAM SCHOOL,GIRGAON",At.Girgaon Gorkhanpada Tal.Talasari Dist.Palghar,401606,1978,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.152167,72.828362,2,0,9665316692,0,0,9665316692,,hmgirgaonashram@gmail.com,NIMCHAND MAGAN RATHOD,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,18.05.020,,0,Null,,,2,1,0,0,0,16,18,34,15,16,31,12,19,31,14,18,32,14,17,31,21,31,52,19,27,46,45,32,77,53,32,85,19,26,45,0,0,0,0,0,0,71,88,159,85,90,175,156,178,334,72,58,130,0,0,0,72,58,130,228,236,464,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613007,GIRGAON,2736130002,GIRGAON AARAJPADA,27361300701,Z.P.SCHOOL GIRGAON AARJPADA,GIRGAON ARAJPADA TAL TALASARI DIST PALGHAR ,401606,1929,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.17157,72.825937,2,,9028879009,,,9028879009,,zpsgirgaonarajpada@gmail.com,MR. RAJESH RATNA VAGHAT,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200629,44,44,1,2,State Board,18.05.046,,0,Null,,,2,1,0,0,0,19,15,34,15,17,32,18,9,27,14,27,41,21,10,31,45,46,91,38,40,78,24,25,49,31,24,55,22,15,37,0,0,0,0,0,0,87,78,165,107,111,218,194,189,383,53,39,92,0,0,0,53,39,92,247,228,475,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613005,DONGARI,2736130002,GIRGAON AARAJPADA,27361300507,GOVT.SEC & HIGH SEC.ASHARAM SCHOOL   DONGARI,GOVT SEC ASHRAM SCHOOL DONGARI TAL-TALASARI DIST PALGHAR,401606,1972,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,20.195831,72.831299,2,,9049644628,,,9764315117,,hmdongari1972@gmail.com,GANESH DEWJEE GAVIT,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,S-18.05.008,,2,State Board,J-18.05.008,,2,1,0,0,0,23,18,41,29,20,49,32,25,57,40,15,55,19,17,36,37,23,60,30,27,57,31,19,50,35,28,63,31,23,54,82,0,82,57,0,57,143,95,238,98,69,167,241,164,405,66,51,117,139,0,139,205,51,256,446,215,661,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613004,UPLAT,2736130003,KOCHAI VADIPADA,27361300410,"GOVT.HIGH ASHARAM SCHOOL, UPLAT",Govt Ashram School Uplat At.uplat Jambipada Talasari Dist-Palghar,401606,1972,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.215277,72.931727,2,,7020173240,,,7020173240,,uplatashramschool1972@gmail.com,MR.kakde k.b.,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,18.05.004,,0,Null,,,2,2,0,0,0,8,8,16,13,16,29,19,20,39,15,15,30,27,29,56,37,32,69,38,44,82,39,39,78,60,61,121,38,27,65,0,0,0,0,0,0,82,88,170,114,115,229,196,203,399,98,88,186,0,0,0,98,88,186,294,291,585,251 to 1000
2020-21,2736,Palghar,24,273613,Talasari,0,ZP,273613,273613001,AAMGAON,2736130001,AAMGAON PATILPADA,27361300102,Z.P.SCHOOL AAMGAON  PATILPADA,"Z.P.SCHOOL AMGAON PATILPADA TAL-TALASARI,DIST-PALGHAR",401606,1949,1,6,Secondary with grades 1 to 10,3,16,Zilla Parishad,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,20.186155,72.878114,2,,9561259049,,,9561259049,,zpschoolamgaonpatilpada@gmail.com,NEETA BARIKRAO SALUNKE,2,2,0,Not Applicable,2,0,Not Applicable,1,27517200301,22,18,1,2,State Board,1805045,,0,Null,,,2,2,0,0,0,19,13,32,12,13,25,19,16,35,18,13,31,13,16,29,21,20,41,13,18,31,15,18,33,39,41,80,25,27,52,0,0,0,0,0,0,81,71,152,49,56,105,130,127,257,64,68,132,0,0,0,64,68,132,194,195,389,251 to 1000
2020-21,2736,Palghar,24,273611,Palghar,0,ZP,273611,273611222,GOVADE,2736110003,BAHADOLI,27361122202,SHASKIYA SEC.ASHRAM SCHOOL GOWADE,at.post govade Tal.dist Palghar,401404,1979,1,6,Secondary with grades 1 to 10,3,13,Tribal Welfare,1_Govt,1_Govt,1,10,10,Marathi,01 Marathi,0,0,0,19.705038,72.880042,2,,7666909541,,,7507940604,,hmgowade@gmail.com,Chandar Tukaram Bhoye,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,1807007,,0,Null,,,2,1,0,0,0,3,3,6,7,10,17,16,13,29,10,19,29,26,26,52,23,39,62,20,31,51,32,33,65,28,23,51,31,24,55,0,0,0,0,0,0,62,71,133,75,103,178,137,174,311,59,47,106,0,0,0,59,47,106,196,221,417,251 to 1000
2020-21,2736,Palghar,24,273611,Palghar,0,ZP,273611,273611204,NANDORE,2736110030,TEMBHODE,27361120403,GOVT. SEC.A.SCHOOL NANDORE,Govt.Asharm shcool nandore ,401404,1989,1,3,Higher Secondary with grades 1 to 12,3,13,Tribal Welfare,1_Govt,1_Govt,1,12,10,Marathi,01 Marathi,0,0,0,19.724937,72.78548,2,,8806859639,,,8806859639,,hmnandore@gmail.com,Ujjawala Namdev Gaikwad,2,2,1,1-Ashram (Govt.),2,0,Not Applicable,2,,0,0,9,2,State Board,18-07-032,,2,State Board,18-07-013,,1,1,0,0,0,8,10,18,5,18,23,23,17,40,14,15,29,28,38,66,35,28,63,30,37,67,40,40,80,46,39,85,35,26,61,65,25,90,33,21,54,78,98,176,105,105,210,183,203,386,81,65,146,98,46,144,179,111,290,362,314,676,251 to 1000
